sample.samplingPoint,longitude,latitude,area,subarea
TH-PTAR0118,-0.836407,51.726195,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PCHR0031,-1.146466,51.889672,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PTHR0041,-1.256084,51.619915,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PCHR0148,-1.242398,51.891416,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PKER0074,-1.720922,51.425072,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PTHR0054,-0.38827,51.410369,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PLDR0010,-0.949824,51.376371,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PLDR0032,-0.882081,51.498889,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PMLR0018,-0.185036,51.175295,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-38,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-38-C
TH-PGWU1569,-0.652757,51.662424,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PKER0058,-1.301385,51.403838,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-POCR0013,-1.284053,51.66732,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU1794,-1.563238,51.641347,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-RSN1806,-1.770863,51.702716,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PUTR0175,-1.89718,51.71398,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PLDR0003,-0.737997,51.241916,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU1823,-1.170412,51.881032,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU1974,-1.500393,51.902405,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PLEE9999,-0.609123,49.891961,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PGWE0703,-0.372902,51.886285,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PMLR0011,-0.168106,51.164258,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-38,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-38-C
TH-PTHR0314,-1.344982,51.600331,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU1401,-0.079841,51.967381,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PGWU1555,-0.514478,51.193881,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU0582,-1.986647,51.652255,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PEVR0016,-1.681203,51.97852,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU0986,-1.912116,51.848857,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU2148,-0.117392,51.258939,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-38,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-38-C
TH-PGWU1822,-1.635523,51.853721,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU2072,-1.341849,51.899396,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU1796,-1.254726,51.685157,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU1997,-0.405684,51.62543,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PGWU1891,0.252005,51.904938,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PGWU1913,-0.139434,51.656133,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-RSN0329,0.354565,50.958057,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-38,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-38-C
TH-RSN0562,-1.206199,51.856868,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-RSN0321,0.183859,51.893418,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-RSN0309,-0.047041,51.200241,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-38,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-38-C
TH-RSN1133,-1.010336,51.292589,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-RSN1114,-0.328476,51.700519,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PLER0228,-0.028855,51.838671,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PPSR0014,-1.23639,51.483252,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PKER0043,-1.295774,51.402285,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PKER0053,-1.243426,51.393057,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PPSR0003,-1.087193,51.482573,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PCHR0041,-1.174016,51.841307,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PCHR0040,-1.235692,51.821521,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PLDR0028,-0.973943,51.377214,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PUTR0071,-1.829456,51.632981,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU2413,-1.484455,51.513341,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU2414,-1.543919,51.522849,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU2415,-1.526399,51.540259,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU2416,-1.553986,51.498601,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU0136,-1.428024,51.499539,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU0227,-1.447963,51.518516,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU2410,-1.424712,51.531442,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU2411,-1.428337,51.52058,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU2412,-1.4758,51.526718,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PCHR0039,-1.119212,51.861104,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU0162,-1.253092,51.537219,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU0201,-1.33748,51.484676,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU0295,-1.337948,51.452309,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU2405,-1.286733,51.538885,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU2409,-1.342553,51.472404,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU2400,-1.183783,51.37907,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU2401,-1.234886,51.369065,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU2402,-1.26231,51.471774,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU2403,-1.262012,51.494719,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU2404,-1.241567,51.501071,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PWER9999,-0.609123,49.891961,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PKER0089,-1.350574,51.422554,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PCHR0042,-1.011985,51.884304,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PKER0063,-1.441351,51.469931,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PMLR0264,-0.122004,51.254787,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-38,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-38-C
TH-PRGR0028,0.257842,51.713239,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-RSN1746,-1.378588,52.018553,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PCHR0251,-1.384006,52.09093,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PRGR0075,0.292981,51.816568,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PLER0129,-0.044474,51.621291,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PGWU2052,-0.350114,51.629959,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PGWU1945,-1.654875,51.73793,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PWER0098,-0.627891,51.278356,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PGWU1791,-1.609118,51.941962,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-N
TH-PGWU2149,-0.117392,51.258939,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-38,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-38-C
TH-PCNR0059,-0.492353,51.781684,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PCNR0068,-0.220806,51.71944,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PGWB0004,-0.169088,51.504898,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PGWB0002,-0.156642,51.563334,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PGWB0003,-0.166271,51.560697,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PGWB0001,-0.160113,51.566716,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PKER0013,-1.27172,51.366261,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PCNR0013,-0.460551,51.640882,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PCNR0205,-0.494059,51.625788,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PCNR0246,-0.496003,51.619428,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PLER0089,-0.248425,51.847541,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PRVR0035,-0.029067,51.433835,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-38,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-38-C
TH-PCNR0028,-0.414909,51.633891,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PLER0117,-0.05695,51.58793,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PLER0149,0.034547,51.774816,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-36,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-36-O
TH-PWER0034,-0.545405,51.293366,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-37,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-37-L
TH-PMLR0084,-0.306254,51.189703,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/10-38,http://environment.data.gov.uk/water-quality/id/ea-subarea/10-38-C
